Timestamp,Date,Hour,Site,Lat,Lng,Device,EnergyKwh,Temperature,Humidity,Status
2026-07-11 18:00,2026-07-11,18,Jakarta,-6.2,106.8,HVAC,59.89,25.4,58.7,OK
2026-07-11 18:00,2026-07-11,18,Jakarta,-6.2,106.8,Lighting,17.11,25.4,77.1,OK
2026-07-11 18:00,2026-07-11,18,Jakarta,-6.2,106.8,Servers,42.77,25,63.8,OK
2026-07-11 18:00,2026-07-11,18,Jakarta,-6.2,106.8,Machinery,67.8,26.2,81.7,OK
2026-07-11 18:00,2026-07-11,18,Surabaya,-7.25,112.75,HVAC,51.65,26.5,64.5,OK
2026-07-11 18:00,2026-07-11,18,Surabaya,-7.25,112.75,Lighting,18.21,24.3,57.3,OK
2026-07-11 18:00,2026-07-11,18,Surabaya,-7.25,112.75,Servers,35.62,25.4,64.8,Warning
2026-07-11 18:00,2026-07-11,18,Surabaya,-7.25,112.75,Machinery,61.6,25.8,82.5,OK
2026-07-11 18:00,2026-07-11,18,Bandung,-6.9,107.6,HVAC,33.17,26.6,65.7,OK
2026-07-11 18:00,2026-07-11,18,Bandung,-6.9,107.6,Lighting,9.78,24.2,82.8,OK
2026-07-11 18:00,2026-07-11,18,Bandung,-6.9,107.6,Servers,20.39,27.1,78.6,OK
2026-07-11 18:00,2026-07-11,18,Bandung,-6.9,107.6,Machinery,48.26,27.4,73.8,OK
2026-07-11 18:00,2026-07-11,18,Medan,3.58,98.67,HVAC,24.51,26.2,68.3,OK
2026-07-11 18:00,2026-07-11,18,Medan,3.58,98.67,Lighting,10.34,27.9,64.5,OK
2026-07-11 18:00,2026-07-11,18,Medan,3.58,98.67,Servers,19.15,26,63.5,OK
2026-07-11 18:00,2026-07-11,18,Medan,3.58,98.67,Machinery,31.33,26.9,64,OK
2026-07-11 19:00,2026-07-11,19,Jakarta,-6.2,106.8,HVAC,24.67,25.6,77.4,OK
2026-07-11 19:00,2026-07-11,19,Jakarta,-6.2,106.8,Lighting,7.74,27.6,69.5,OK
2026-07-11 19:00,2026-07-11,19,Jakarta,-6.2,106.8,Servers,20.42,26,65.4,OK
2026-07-11 19:00,2026-07-11,19,Jakarta,-6.2,106.8,Machinery,31.62,25.9,81.7,OK
2026-07-11 19:00,2026-07-11,19,Surabaya,-7.25,112.75,HVAC,22.68,25.8,83.1,OK
2026-07-11 19:00,2026-07-11,19,Surabaya,-7.25,112.75,Lighting,5.58,27,62.5,OK
2026-07-11 19:00,2026-07-11,19,Surabaya,-7.25,112.75,Servers,13.81,27.5,76.3,OK
2026-07-11 19:00,2026-07-11,19,Surabaya,-7.25,112.75,Machinery,30.21,24.4,78.6,OK
2026-07-11 19:00,2026-07-11,19,Bandung,-6.9,107.6,HVAC,14.93,26.8,63,OK
2026-07-11 19:00,2026-07-11,19,Bandung,-6.9,107.6,Lighting,4.24,24.3,75.6,OK
2026-07-11 19:00,2026-07-11,19,Bandung,-6.9,107.6,Servers,8.98,26.8,69.2,OK
2026-07-11 19:00,2026-07-11,19,Bandung,-6.9,107.6,Machinery,20.8,24.5,60.9,OK
2026-07-11 19:00,2026-07-11,19,Medan,3.58,98.67,HVAC,13.74,25.7,58.1,OK
2026-07-11 19:00,2026-07-11,19,Medan,3.58,98.67,Lighting,4.91,25.3,57.2,OK
2026-07-11 19:00,2026-07-11,19,Medan,3.58,98.67,Servers,8.15,25,62,OK
2026-07-11 19:00,2026-07-11,19,Medan,3.58,98.67,Machinery,15.19,27.2,83.9,OK
2026-07-11 20:00,2026-07-11,20,Jakarta,-6.2,106.8,HVAC,28.67,27.8,76.6,OK
2026-07-11 20:00,2026-07-11,20,Jakarta,-6.2,106.8,Lighting,7.8,26.2,77.4,OK
2026-07-11 20:00,2026-07-11,20,Jakarta,-6.2,106.8,Servers,20.87,27,82.1,OK
2026-07-11 20:00,2026-07-11,20,Jakarta,-6.2,106.8,Machinery,31.5,24.4,81,OK
2026-07-11 20:00,2026-07-11,20,Surabaya,-7.25,112.75,HVAC,22.28,27.6,57.9,OK
2026-07-11 20:00,2026-07-11,20,Surabaya,-7.25,112.75,Lighting,8.3,24.8,73.8,OK
2026-07-11 20:00,2026-07-11,20,Surabaya,-7.25,112.75,Servers,15.58,26.7,60.4,OK
2026-07-11 20:00,2026-07-11,20,Surabaya,-7.25,112.75,Machinery,30.88,25.5,84.7,OK
2026-07-11 20:00,2026-07-11,20,Bandung,-6.9,107.6,HVAC,16.59,27.5,68,OK
2026-07-11 20:00,2026-07-11,20,Bandung,-6.9,107.6,Lighting,4.86,26.5,72.7,OK
2026-07-11 20:00,2026-07-11,20,Bandung,-6.9,107.6,Servers,11.61,25.8,79.8,Warning
2026-07-11 20:00,2026-07-11,20,Bandung,-6.9,107.6,Machinery,19.09,27.1,64.4,OK
2026-07-11 20:00,2026-07-11,20,Medan,3.58,98.67,HVAC,12.62,24.1,74.1,OK
2026-07-11 20:00,2026-07-11,20,Medan,3.58,98.67,Lighting,4.75,26.5,73.3,OK
2026-07-11 20:00,2026-07-11,20,Medan,3.58,98.67,Servers,8.75,26.3,83.8,OK
2026-07-11 20:00,2026-07-11,20,Medan,3.58,98.67,Machinery,16.46,27.6,79.7,OK
2026-07-11 21:00,2026-07-11,21,Jakarta,-6.2,106.8,HVAC,29.25,26.5,71.9,OK
2026-07-11 21:00,2026-07-11,21,Jakarta,-6.2,106.8,Lighting,9.44,24.7,78.6,OK
2026-07-11 21:00,2026-07-11,21,Jakarta,-6.2,106.8,Servers,17.54,24.2,74.5,OK
2026-07-11 21:00,2026-07-11,21,Jakarta,-6.2,106.8,Machinery,32.87,26.4,77.3,OK
2026-07-11 21:00,2026-07-11,21,Surabaya,-7.25,112.75,HVAC,19.7,24.5,69,OK
2026-07-11 21:00,2026-07-11,21,Surabaya,-7.25,112.75,Lighting,7.57,26.8,73,OK
2026-07-11 21:00,2026-07-11,21,Surabaya,-7.25,112.75,Servers,13.41,27.7,66.1,OK
2026-07-11 21:00,2026-07-11,21,Surabaya,-7.25,112.75,Machinery,28.89,24.2,75,OK
2026-07-11 21:00,2026-07-11,21,Bandung,-6.9,107.6,HVAC,15.85,25.7,62.9,OK
2026-07-11 21:00,2026-07-11,21,Bandung,-6.9,107.6,Lighting,4.44,27.6,66.2,OK
2026-07-11 21:00,2026-07-11,21,Bandung,-6.9,107.6,Servers,9.71,26.3,83.9,OK
2026-07-11 21:00,2026-07-11,21,Bandung,-6.9,107.6,Machinery,23.53,24.2,59.1,OK
2026-07-11 21:00,2026-07-11,21,Medan,3.58,98.67,HVAC,14.94,24.4,59.8,OK
2026-07-11 21:00,2026-07-11,21,Medan,3.58,98.67,Lighting,4.28,24.1,74.8,OK
2026-07-11 21:00,2026-07-11,21,Medan,3.58,98.67,Servers,7.62,25.8,59.4,OK
2026-07-11 21:00,2026-07-11,21,Medan,3.58,98.67,Machinery,19.49,27.8,67.4,OK
2026-07-11 22:00,2026-07-11,22,Jakarta,-6.2,106.8,HVAC,25.28,27.4,82.9,OK
2026-07-11 22:00,2026-07-11,22,Jakarta,-6.2,106.8,Lighting,8.23,27.8,74.5,OK
2026-07-11 22:00,2026-07-11,22,Jakarta,-6.2,106.8,Servers,20.85,25.1,71.5,OK
2026-07-11 22:00,2026-07-11,22,Jakarta,-6.2,106.8,Machinery,38.05,27.8,59.5,OK
2026-07-11 22:00,2026-07-11,22,Surabaya,-7.25,112.75,HVAC,23.16,26.6,55.6,OK
2026-07-11 22:00,2026-07-11,22,Surabaya,-7.25,112.75,Lighting,8.04,25.7,65.9,OK
2026-07-11 22:00,2026-07-11,22,Surabaya,-7.25,112.75,Servers,16.5,24.8,78.4,OK
2026-07-11 22:00,2026-07-11,22,Surabaya,-7.25,112.75,Machinery,30.08,26.5,66.7,OK
2026-07-11 22:00,2026-07-11,22,Bandung,-6.9,107.6,HVAC,13.06,26.8,62.4,OK
2026-07-11 22:00,2026-07-11,22,Bandung,-6.9,107.6,Lighting,4.3,24.8,66.6,OK
2026-07-11 22:00,2026-07-11,22,Bandung,-6.9,107.6,Servers,10.61,26.8,69.6,OK
2026-07-11 22:00,2026-07-11,22,Bandung,-6.9,107.6,Machinery,19.58,26,64.3,OK
2026-07-11 22:00,2026-07-11,22,Medan,3.58,98.67,HVAC,12.13,27.8,84,OK
2026-07-11 22:00,2026-07-11,22,Medan,3.58,98.67,Lighting,5.16,27.5,65.8,OK
2026-07-11 22:00,2026-07-11,22,Medan,3.58,98.67,Servers,9.43,25.3,59.7,OK
2026-07-11 22:00,2026-07-11,22,Medan,3.58,98.67,Machinery,15.02,27.6,75.9,OK
2026-07-11 23:00,2026-07-11,23,Jakarta,-6.2,106.8,HVAC,30.41,25,55,OK
2026-07-11 23:00,2026-07-11,23,Jakarta,-6.2,106.8,Lighting,9.57,24.1,57,OK
2026-07-11 23:00,2026-07-11,23,Jakarta,-6.2,106.8,Servers,17.13,24.6,57.7,OK
2026-07-11 23:00,2026-07-11,23,Jakarta,-6.2,106.8,Machinery,40.69,24.8,58.8,OK
2026-07-11 23:00,2026-07-11,23,Surabaya,-7.25,112.75,HVAC,24.11,26.9,69.1,OK
2026-07-11 23:00,2026-07-11,23,Surabaya,-7.25,112.75,Lighting,7.37,24.9,66.4,OK
2026-07-11 23:00,2026-07-11,23,Surabaya,-7.25,112.75,Servers,13.92,25.1,73.6,OK
2026-07-11 23:00,2026-07-11,23,Surabaya,-7.25,112.75,Machinery,22.27,25,76.2,OK
2026-07-11 23:00,2026-07-11,23,Bandung,-6.9,107.6,HVAC,12.11,25.4,63.8,OK
2026-07-11 23:00,2026-07-11,23,Bandung,-6.9,107.6,Lighting,5.03,25.1,65.2,OK
2026-07-11 23:00,2026-07-11,23,Bandung,-6.9,107.6,Servers,12.45,25.5,81.9,OK
2026-07-11 23:00,2026-07-11,23,Bandung,-6.9,107.6,Machinery,22,24.6,55.9,OK
2026-07-11 23:00,2026-07-11,23,Medan,3.58,98.67,HVAC,11.67,27.5,61.7,OK
2026-07-11 23:00,2026-07-11,23,Medan,3.58,98.67,Lighting,4.27,27.5,69.3,OK
2026-07-11 23:00,2026-07-11,23,Medan,3.58,98.67,Servers,10.84,26.8,76,OK
2026-07-11 23:00,2026-07-11,23,Medan,3.58,98.67,Machinery,16.75,25.1,71.1,Warning
2026-07-12 00:00,2026-07-12,0,Jakarta,-6.2,106.8,HVAC,25.8,26.1,60.9,OK
2026-07-12 00:00,2026-07-12,0,Jakarta,-6.2,106.8,Lighting,10.26,27.6,78.4,OK
2026-07-12 00:00,2026-07-12,0,Jakarta,-6.2,106.8,Servers,18.04,24.9,82.9,OK
2026-07-12 00:00,2026-07-12,0,Jakarta,-6.2,106.8,Machinery,32.35,26.4,70.4,OK
2026-07-12 00:00,2026-07-12,0,Surabaya,-7.25,112.75,HVAC,18.72,25.3,72.8,OK
2026-07-12 00:00,2026-07-12,0,Surabaya,-7.25,112.75,Lighting,5.65,25.1,59.5,OK
2026-07-12 00:00,2026-07-12,0,Surabaya,-7.25,112.75,Servers,17.07,26.6,65.8,OK
2026-07-12 00:00,2026-07-12,0,Surabaya,-7.25,112.75,Machinery,27.96,27.6,80.2,OK
2026-07-12 00:00,2026-07-12,0,Bandung,-6.9,107.6,HVAC,17.21,27.6,65.3,OK
2026-07-12 00:00,2026-07-12,0,Bandung,-6.9,107.6,Lighting,5.97,25.8,66.6,OK
2026-07-12 00:00,2026-07-12,0,Bandung,-6.9,107.6,Servers,9.06,26.4,56.7,OK
2026-07-12 00:00,2026-07-12,0,Bandung,-6.9,107.6,Machinery,23.39,24.8,64.3,OK
2026-07-12 00:00,2026-07-12,0,Medan,3.58,98.67,HVAC,11.62,26.1,60.4,OK
2026-07-12 00:00,2026-07-12,0,Medan,3.58,98.67,Lighting,4.72,25.5,84,OK
2026-07-12 00:00,2026-07-12,0,Medan,3.58,98.67,Servers,8.95,24.3,76.3,OK
2026-07-12 00:00,2026-07-12,0,Medan,3.58,98.67,Machinery,17.6,28,56.9,OK
2026-07-12 01:00,2026-07-12,1,Jakarta,-6.2,106.8,HVAC,25.12,25.3,67.9,OK
2026-07-12 01:00,2026-07-12,1,Jakarta,-6.2,106.8,Lighting,7.97,25,61.6,OK
2026-07-12 01:00,2026-07-12,1,Jakarta,-6.2,106.8,Servers,22.22,25.1,57,OK
2026-07-12 01:00,2026-07-12,1,Jakarta,-6.2,106.8,Machinery,30.63,27.8,59.9,OK
2026-07-12 01:00,2026-07-12,1,Surabaya,-7.25,112.75,HVAC,19.45,24.4,72.8,OK
2026-07-12 01:00,2026-07-12,1,Surabaya,-7.25,112.75,Lighting,7.56,27,83.2,OK
2026-07-12 01:00,2026-07-12,1,Surabaya,-7.25,112.75,Servers,17.37,24.7,81.7,OK
2026-07-12 01:00,2026-07-12,1,Surabaya,-7.25,112.75,Machinery,29.8,24.5,78,OK
2026-07-12 01:00,2026-07-12,1,Bandung,-6.9,107.6,HVAC,15.3,26.3,80,OK
2026-07-12 01:00,2026-07-12,1,Bandung,-6.9,107.6,Lighting,5.6,27.5,55.3,OK
2026-07-12 01:00,2026-07-12,1,Bandung,-6.9,107.6,Servers,9.92,25.5,59.6,OK
2026-07-12 01:00,2026-07-12,1,Bandung,-6.9,107.6,Machinery,18.25,26.1,83.9,OK
2026-07-12 01:00,2026-07-12,1,Medan,3.58,98.67,HVAC,15.43,24.2,82.6,OK
2026-07-12 01:00,2026-07-12,1,Medan,3.58,98.67,Lighting,4.23,24.1,77.5,OK
2026-07-12 01:00,2026-07-12,1,Medan,3.58,98.67,Servers,8.98,27.8,70.5,OK
2026-07-12 01:00,2026-07-12,1,Medan,3.58,98.67,Machinery,16.39,25.3,57,OK
2026-07-12 02:00,2026-07-12,2,Jakarta,-6.2,106.8,HVAC,26.67,27.9,82.4,OK
2026-07-12 02:00,2026-07-12,2,Jakarta,-6.2,106.8,Lighting,7.45,26.1,81.8,OK
2026-07-12 02:00,2026-07-12,2,Jakarta,-6.2,106.8,Servers,15.75,26.6,77.6,OK
2026-07-12 02:00,2026-07-12,2,Jakarta,-6.2,106.8,Machinery,35.99,26.2,60.1,OK
2026-07-12 02:00,2026-07-12,2,Surabaya,-7.25,112.75,HVAC,18.36,25.9,84.1,OK
2026-07-12 02:00,2026-07-12,2,Surabaya,-7.25,112.75,Lighting,6.12,25.3,76.1,OK
2026-07-12 02:00,2026-07-12,2,Surabaya,-7.25,112.75,Servers,16.79,24.8,62.8,OK
2026-07-12 02:00,2026-07-12,2,Surabaya,-7.25,112.75,Machinery,25.58,27.7,72.2,OK
2026-07-12 02:00,2026-07-12,2,Bandung,-6.9,107.6,HVAC,13.97,25.4,81,OK
2026-07-12 02:00,2026-07-12,2,Bandung,-6.9,107.6,Lighting,5.26,25.3,64.3,OK
2026-07-12 02:00,2026-07-12,2,Bandung,-6.9,107.6,Servers,9.28,25.8,65.9,OK
2026-07-12 02:00,2026-07-12,2,Bandung,-6.9,107.6,Machinery,17.9,25.6,55.8,OK
2026-07-12 02:00,2026-07-12,2,Medan,3.58,98.67,HVAC,14.75,24.5,81.4,OK
2026-07-12 02:00,2026-07-12,2,Medan,3.58,98.67,Lighting,4.18,25.5,73.2,OK
2026-07-12 02:00,2026-07-12,2,Medan,3.58,98.67,Servers,8.54,25.6,79.2,OK
2026-07-12 02:00,2026-07-12,2,Medan,3.58,98.67,Machinery,15.71,24.3,58.7,OK
2026-07-12 03:00,2026-07-12,3,Jakarta,-6.2,106.8,HVAC,22,27.2,56.2,OK
2026-07-12 03:00,2026-07-12,3,Jakarta,-6.2,106.8,Lighting,9.47,27.3,78.9,OK
2026-07-12 03:00,2026-07-12,3,Jakarta,-6.2,106.8,Servers,16.31,26.3,71.4,OK
2026-07-12 03:00,2026-07-12,3,Jakarta,-6.2,106.8,Machinery,40.95,27.8,62.7,OK
2026-07-12 03:00,2026-07-12,3,Surabaya,-7.25,112.75,HVAC,18.13,25.7,56,OK
2026-07-12 03:00,2026-07-12,3,Surabaya,-7.25,112.75,Lighting,5.66,26.7,72.8,OK
2026-07-12 03:00,2026-07-12,3,Surabaya,-7.25,112.75,Servers,16.24,26.7,57.4,OK
2026-07-12 03:00,2026-07-12,3,Surabaya,-7.25,112.75,Machinery,27.47,25.6,58.6,OK
2026-07-12 03:00,2026-07-12,3,Bandung,-6.9,107.6,HVAC,14.06,24.8,75,OK
2026-07-12 03:00,2026-07-12,3,Bandung,-6.9,107.6,Lighting,4.76,27.1,59.2,OK
2026-07-12 03:00,2026-07-12,3,Bandung,-6.9,107.6,Servers,10.02,24,77.2,OK
2026-07-12 03:00,2026-07-12,3,Bandung,-6.9,107.6,Machinery,22.37,27.4,62.4,OK
2026-07-12 03:00,2026-07-12,3,Medan,3.58,98.67,HVAC,11.34,25.5,76.7,OK
2026-07-12 03:00,2026-07-12,3,Medan,3.58,98.67,Lighting,3.6,27.6,58.6,OK
2026-07-12 03:00,2026-07-12,3,Medan,3.58,98.67,Servers,8.32,24.4,70.7,Warning
2026-07-12 03:00,2026-07-12,3,Medan,3.58,98.67,Machinery,19.04,26.3,65.7,OK
2026-07-12 04:00,2026-07-12,4,Jakarta,-6.2,106.8,HVAC,26.06,25.9,68,OK
2026-07-12 04:00,2026-07-12,4,Jakarta,-6.2,106.8,Lighting,8.08,27.2,57,OK
2026-07-12 04:00,2026-07-12,4,Jakarta,-6.2,106.8,Servers,17.36,24.3,82.4,OK
2026-07-12 04:00,2026-07-12,4,Jakarta,-6.2,106.8,Machinery,40.69,27.2,58.4,OK
2026-07-12 04:00,2026-07-12,4,Surabaya,-7.25,112.75,HVAC,20.14,27.1,57,OK
2026-07-12 04:00,2026-07-12,4,Surabaya,-7.25,112.75,Lighting,7.43,25.2,56,OK
2026-07-12 04:00,2026-07-12,4,Surabaya,-7.25,112.75,Servers,12.36,25.1,63,OK
2026-07-12 04:00,2026-07-12,4,Surabaya,-7.25,112.75,Machinery,24.49,24.5,61.3,OK
2026-07-12 04:00,2026-07-12,4,Bandung,-6.9,107.6,HVAC,15.99,28,64.7,OK
2026-07-12 04:00,2026-07-12,4,Bandung,-6.9,107.6,Lighting,4.87,26,55.3,OK
2026-07-12 04:00,2026-07-12,4,Bandung,-6.9,107.6,Servers,9.99,25.3,71,OK
2026-07-12 04:00,2026-07-12,4,Bandung,-6.9,107.6,Machinery,23.58,24.3,69,OK
2026-07-12 04:00,2026-07-12,4,Medan,3.58,98.67,HVAC,15.84,26.5,72.8,OK
2026-07-12 04:00,2026-07-12,4,Medan,3.58,98.67,Lighting,4.44,24.9,57.1,OK
2026-07-12 04:00,2026-07-12,4,Medan,3.58,98.67,Servers,9.23,28,75.1,Warning
2026-07-12 04:00,2026-07-12,4,Medan,3.58,98.67,Machinery,17.5,27.3,59.8,OK
2026-07-12 05:00,2026-07-12,5,Jakarta,-6.2,106.8,HVAC,30.33,24.7,66.9,OK
2026-07-12 05:00,2026-07-12,5,Jakarta,-6.2,106.8,Lighting,8.75,27,69.1,OK
2026-07-12 05:00,2026-07-12,5,Jakarta,-6.2,106.8,Servers,20.95,26.9,79.9,OK
2026-07-12 05:00,2026-07-12,5,Jakarta,-6.2,106.8,Machinery,38.17,24.3,68.8,Warning
2026-07-12 05:00,2026-07-12,5,Surabaya,-7.25,112.75,HVAC,23.28,27.5,62.8,OK
2026-07-12 05:00,2026-07-12,5,Surabaya,-7.25,112.75,Lighting,7.01,25,61.4,OK
2026-07-12 05:00,2026-07-12,5,Surabaya,-7.25,112.75,Servers,17.35,24.6,82.2,OK
2026-07-12 05:00,2026-07-12,5,Surabaya,-7.25,112.75,Machinery,30.73,27.9,79.8,OK
2026-07-12 05:00,2026-07-12,5,Bandung,-6.9,107.6,HVAC,13.03,25.4,58,OK
2026-07-12 05:00,2026-07-12,5,Bandung,-6.9,107.6,Lighting,5.41,26.1,82.5,OK
2026-07-12 05:00,2026-07-12,5,Bandung,-6.9,107.6,Servers,9.37,26.7,60.9,OK
2026-07-12 05:00,2026-07-12,5,Bandung,-6.9,107.6,Machinery,18.88,26.8,67.6,OK
2026-07-12 05:00,2026-07-12,5,Medan,3.58,98.67,HVAC,13.43,26.7,61.8,OK
2026-07-12 05:00,2026-07-12,5,Medan,3.58,98.67,Lighting,4.5,26.2,74.4,OK
2026-07-12 05:00,2026-07-12,5,Medan,3.58,98.67,Servers,11.21,27.9,55.8,OK
2026-07-12 05:00,2026-07-12,5,Medan,3.58,98.67,Machinery,19.78,24.2,58.2,OK
2026-07-12 06:00,2026-07-12,6,Jakarta,-6.2,106.8,HVAC,30.57,25.3,61.4,OK
2026-07-12 06:00,2026-07-12,6,Jakarta,-6.2,106.8,Lighting,10.47,26.6,64.6,OK
2026-07-12 06:00,2026-07-12,6,Jakarta,-6.2,106.8,Servers,22.32,24.1,68.3,OK
2026-07-12 06:00,2026-07-12,6,Jakarta,-6.2,106.8,Machinery,28.38,25.6,56.3,OK
2026-07-12 06:00,2026-07-12,6,Surabaya,-7.25,112.75,HVAC,22.72,26.1,81.5,OK
2026-07-12 06:00,2026-07-12,6,Surabaya,-7.25,112.75,Lighting,7.64,24.7,83.4,OK
2026-07-12 06:00,2026-07-12,6,Surabaya,-7.25,112.75,Servers,16.13,25.9,80,OK
2026-07-12 06:00,2026-07-12,6,Surabaya,-7.25,112.75,Machinery,27.17,26.3,66.3,OK
2026-07-12 06:00,2026-07-12,6,Bandung,-6.9,107.6,HVAC,15.48,25.6,82.5,OK
2026-07-12 06:00,2026-07-12,6,Bandung,-6.9,107.6,Lighting,5.02,24.1,67.2,OK
2026-07-12 06:00,2026-07-12,6,Bandung,-6.9,107.6,Servers,10.15,27.8,76.1,OK
2026-07-12 06:00,2026-07-12,6,Bandung,-6.9,107.6,Machinery,16.66,27.1,72.2,OK
2026-07-12 06:00,2026-07-12,6,Medan,3.58,98.67,HVAC,15.48,27.2,72.9,OK
2026-07-12 06:00,2026-07-12,6,Medan,3.58,98.67,Lighting,3.82,27.8,55.9,OK
2026-07-12 06:00,2026-07-12,6,Medan,3.58,98.67,Servers,9.02,26.4,75.4,OK
2026-07-12 06:00,2026-07-12,6,Medan,3.58,98.67,Machinery,19.61,26.4,78.5,OK
2026-07-12 07:00,2026-07-12,7,Jakarta,-6.2,106.8,HVAC,28.08,25.3,64.1,OK
2026-07-12 07:00,2026-07-12,7,Jakarta,-6.2,106.8,Lighting,8.8,28,76.9,OK
2026-07-12 07:00,2026-07-12,7,Jakarta,-6.2,106.8,Servers,16.07,24,79.1,OK
2026-07-12 07:00,2026-07-12,7,Jakarta,-6.2,106.8,Machinery,34.19,25.7,70.1,OK
2026-07-12 07:00,2026-07-12,7,Surabaya,-7.25,112.75,HVAC,24.14,25.1,78.6,OK
2026-07-12 07:00,2026-07-12,7,Surabaya,-7.25,112.75,Lighting,8.29,24.2,83.6,OK
2026-07-12 07:00,2026-07-12,7,Surabaya,-7.25,112.75,Servers,14.14,24.8,75,OK
2026-07-12 07:00,2026-07-12,7,Surabaya,-7.25,112.75,Machinery,25.55,27.7,56.4,OK
2026-07-12 07:00,2026-07-12,7,Bandung,-6.9,107.6,HVAC,13.08,25.4,81.1,OK
2026-07-12 07:00,2026-07-12,7,Bandung,-6.9,107.6,Lighting,5,27.7,56.8,OK
2026-07-12 07:00,2026-07-12,7,Bandung,-6.9,107.6,Servers,8.97,27.6,60.9,OK
2026-07-12 07:00,2026-07-12,7,Bandung,-6.9,107.6,Machinery,17.02,24.9,62.5,OK
2026-07-12 07:00,2026-07-12,7,Medan,3.58,98.67,HVAC,11.13,27,72.6,OK
2026-07-12 07:00,2026-07-12,7,Medan,3.58,98.67,Lighting,4.98,24.4,66.2,OK
2026-07-12 07:00,2026-07-12,7,Medan,3.58,98.67,Servers,8.96,26.8,62.7,OK
2026-07-12 07:00,2026-07-12,7,Medan,3.58,98.67,Machinery,16.1,27.4,65.8,OK
2026-07-12 08:00,2026-07-12,8,Jakarta,-6.2,106.8,HVAC,69.59,24.3,74.4,OK
2026-07-12 08:00,2026-07-12,8,Jakarta,-6.2,106.8,Lighting,20.01,26.9,68.5,OK
2026-07-12 08:00,2026-07-12,8,Jakarta,-6.2,106.8,Servers,37.26,27.4,73.3,OK
2026-07-12 08:00,2026-07-12,8,Jakarta,-6.2,106.8,Machinery,88,27.2,68.7,OK
2026-07-12 08:00,2026-07-12,8,Surabaya,-7.25,112.75,HVAC,54.44,26.8,78.4,OK
2026-07-12 08:00,2026-07-12,8,Surabaya,-7.25,112.75,Lighting,14.34,26,82.5,OK
2026-07-12 08:00,2026-07-12,8,Surabaya,-7.25,112.75,Servers,39.12,25.1,67.2,OK
2026-07-12 08:00,2026-07-12,8,Surabaya,-7.25,112.75,Machinery,64.84,27,73.3,OK
2026-07-12 08:00,2026-07-12,8,Bandung,-6.9,107.6,HVAC,33.97,27.9,61,OK
2026-07-12 08:00,2026-07-12,8,Bandung,-6.9,107.6,Lighting,11.52,24.5,67.3,OK
2026-07-12 08:00,2026-07-12,8,Bandung,-6.9,107.6,Servers,22.05,26.5,65,OK
2026-07-12 08:00,2026-07-12,8,Bandung,-6.9,107.6,Machinery,43.75,25.1,77.3,OK
2026-07-12 08:00,2026-07-12,8,Medan,3.58,98.67,HVAC,26.3,24.4,65.6,OK
2026-07-12 08:00,2026-07-12,8,Medan,3.58,98.67,Lighting,8.11,27,81.4,OK
2026-07-12 08:00,2026-07-12,8,Medan,3.58,98.67,Servers,18.02,26.3,60,OK
2026-07-12 08:00,2026-07-12,8,Medan,3.58,98.67,Machinery,35.7,26.7,63.6,OK
2026-07-12 09:00,2026-07-12,9,Jakarta,-6.2,106.8,HVAC,52.7,25.5,72.2,OK
2026-07-12 09:00,2026-07-12,9,Jakarta,-6.2,106.8,Lighting,20.33,25.5,72.8,OK
2026-07-12 09:00,2026-07-12,9,Jakarta,-6.2,106.8,Servers,38.54,25.6,64.1,OK
2026-07-12 09:00,2026-07-12,9,Jakarta,-6.2,106.8,Machinery,66.54,27.8,72.4,OK
2026-07-12 09:00,2026-07-12,9,Surabaya,-7.25,112.75,HVAC,46.75,27.3,71.5,OK
2026-07-12 09:00,2026-07-12,9,Surabaya,-7.25,112.75,Lighting,14.84,28,59.8,OK
2026-07-12 09:00,2026-07-12,9,Surabaya,-7.25,112.75,Servers,27.79,26.9,83.2,OK
2026-07-12 09:00,2026-07-12,9,Surabaya,-7.25,112.75,Machinery,71.55,24.5,56.8,OK
2026-07-12 09:00,2026-07-12,9,Bandung,-6.9,107.6,HVAC,31.35,27.5,76.9,OK
2026-07-12 09:00,2026-07-12,9,Bandung,-6.9,107.6,Lighting,12.08,27.5,84.5,OK
2026-07-12 09:00,2026-07-12,9,Bandung,-6.9,107.6,Servers,24.02,26.1,64.7,OK
2026-07-12 09:00,2026-07-12,9,Bandung,-6.9,107.6,Machinery,43.29,24.7,64.1,OK
2026-07-12 09:00,2026-07-12,9,Medan,3.58,98.67,HVAC,23.54,25.9,77.5,OK
2026-07-12 09:00,2026-07-12,9,Medan,3.58,98.67,Lighting,8.28,26.8,56.4,OK
2026-07-12 09:00,2026-07-12,9,Medan,3.58,98.67,Servers,18.67,27.2,77.9,OK
2026-07-12 09:00,2026-07-12,9,Medan,3.58,98.67,Machinery,37.45,26.4,81,OK
2026-07-12 10:00,2026-07-12,10,Jakarta,-6.2,106.8,HVAC,55.05,32.7,66.3,OK
2026-07-12 10:00,2026-07-12,10,Jakarta,-6.2,106.8,Lighting,17.39,31.9,84.9,OK
2026-07-12 10:00,2026-07-12,10,Jakarta,-6.2,106.8,Servers,47.82,32.7,57.5,OK
2026-07-12 10:00,2026-07-12,10,Jakarta,-6.2,106.8,Machinery,82.19,32,64.2,OK
2026-07-12 10:00,2026-07-12,10,Surabaya,-7.25,112.75,HVAC,44.96,33,84.6,OK
