OrderDate,Month,Region,Category,Product,Quantity,UnitPrice,Revenue,Cost,Profit,MarginPct
2025-03-21,2025-03,South,Apparel,Jacket,8,285.78,2286.24,1448.35,837.89,36.6
2025-03-21,2025-03,South,Apparel,Jacket,5,421.61,2108.05,1429.54,678.51,32.2
2025-03-22,2025-03,North,Apparel,T-Shirt,1,800.59,800.59,535.32,265.27,33.1
2025-03-22,2025-03,West,Furniture,Bookshelf,4,541.57,2166.28,1684.45,481.83,22.2
2025-03-23,2025-03,East,Apparel,Sneakers,5,417.42,2087.1,1543.99,543.11,26
2025-03-23,2025-03,South,Electronics,Monitor,2,884.14,1768.28,1218.78,549.5,31.1
2025-03-23,2025-03,South,Apparel,Sneakers,1,776.77,776.77,550.64,226.13,29.1
2025-03-24,2025-03,East,Electronics,Monitor,8,783.47,6267.76,4721.72,1546.04,24.7
2025-03-25,2025-03,West,Groceries,Tea,8,973.48,7787.84,6067.47,1720.37,22.1
2025-03-26,2025-03,North,Furniture,Bookshelf,8,979.33,7834.64,4312.27,3522.37,45
2025-03-26,2025-03,South,Apparel,Jacket,1,523.09,523.09,311,212.09,40.5
2025-03-26,2025-03,North,Apparel,Jacket,3,655.37,1966.11,1136.57,829.54,42.2
2025-03-27,2025-03,North,Electronics,Monitor,11,861,9471,7105.82,2365.18,25
2025-03-27,2025-03,West,Apparel,Jacket,9,106.98,962.82,716.32,246.5,25.6
2025-03-27,2025-03,West,Electronics,Monitor,3,713.94,2141.82,1267.25,874.57,40.8
2025-03-28,2025-03,East,Groceries,Tea,10,397.63,3976.3,2736.72,1239.58,31.2
2025-03-28,2025-03,South,Electronics,Headphones,2,955.61,1911.22,1154.49,756.73,39.6
2025-03-29,2025-03,East,Apparel,Jacket,1,275.01,275.01,203.68,71.33,25.9
2025-03-30,2025-03,West,Groceries,Tea,10,501.92,5019.2,3204.06,1815.14,36.2
2025-03-31,2025-03,East,Furniture,Desk,11,305.09,3355.99,1873.54,1482.45,44.2
2025-04-01,2025-04,East,Furniture,Desk,11,695.49,7650.39,5047.25,2603.14,34
2025-04-02,2025-04,West,Electronics,Phone,10,587.75,5877.5,4522.08,1355.42,23.1
2025-04-02,2025-04,South,Electronics,Monitor,9,989.2,8902.8,7007.79,1895.01,21.3
2025-04-02,2025-04,South,Groceries,Tea,8,797.89,6383.12,4055.58,2327.54,36.5
2025-04-03,2025-04,South,Furniture,Bookshelf,7,217.53,1522.71,1087.63,435.08,28.6
2025-04-04,2025-04,South,Groceries,Coffee,2,87.83,175.66,121.88,53.78,30.6
2025-04-05,2025-04,North,Apparel,T-Shirt,11,31.95,351.45,273.54,77.91,22.2
2025-04-06,2025-04,West,Electronics,Phone,11,944.82,10393.02,6624.23,3768.79,36.3
2025-04-06,2025-04,West,Electronics,Monitor,4,771.36,3085.44,2156.33,929.11,30.1
2025-04-07,2025-04,West,Electronics,Monitor,8,728.54,5828.32,3471.61,2356.71,40.4
2025-04-07,2025-04,West,Furniture,Bookshelf,7,152.47,1067.29,766.32,300.97,28.2
2025-04-08,2025-04,West,Apparel,Sneakers,4,725.63,2902.52,2157.79,744.73,25.7
2025-04-08,2025-04,North,Furniture,Chair,4,458.19,1832.76,1280.76,552,30.1
2025-04-09,2025-04,North,Furniture,Desk,5,928.18,4640.9,2969.98,1670.92,36
2025-04-10,2025-04,East,Groceries,Coffee,10,366.37,3663.7,2255.01,1408.69,38.4
2025-04-10,2025-04,East,Groceries,Tea,2,823.21,1646.42,1232.71,413.71,25.1
2025-04-11,2025-04,West,Apparel,T-Shirt,1,549.15,549.15,385.41,163.74,29.8
2025-04-12,2025-04,West,Electronics,Laptop,7,360.21,2521.47,1463.04,1058.43,42
2025-04-12,2025-04,South,Furniture,Bookshelf,9,548.47,4936.23,3579.07,1357.16,27.5
2025-04-12,2025-04,South,Groceries,Coffee,5,790.69,3953.45,3042.09,911.36,23.1
2025-04-13,2025-04,West,Furniture,Bookshelf,1,86.35,86.35,58.58,27.77,32.2
2025-04-13,2025-04,East,Apparel,Jacket,7,276.75,1937.25,1141.81,795.44,41.1
2025-04-13,2025-04,South,Groceries,Coffee,4,830.59,3322.36,2043.22,1279.14,38.5
2025-04-14,2025-04,West,Apparel,Jacket,11,165.55,1821.05,1362.98,458.07,25.2
2025-04-14,2025-04,North,Apparel,Jacket,2,47.24,94.48,58.54,35.94,38
2025-04-14,2025-04,East,Groceries,Coffee,2,70.68,141.36,86.66,54.7,38.7
2025-04-15,2025-04,East,Groceries,Coffee,10,728.29,7282.9,4536.94,2745.96,37.7
2025-04-16,2025-04,South,Apparel,T-Shirt,5,874.42,4372.1,3130.38,1241.72,28.4
2025-04-17,2025-04,East,Groceries,Coffee,8,969.78,7758.24,5737.49,2020.75,26
2025-04-18,2025-04,East,Furniture,Chair,2,700.31,1400.62,877.06,523.56,37.4
2025-04-19,2025-04,North,Electronics,Phone,4,73.03,292.12,215.27,76.85,26.3
2025-04-20,2025-04,South,Groceries,Snacks,1,676.05,676.05,383.79,292.26,43.2
2025-04-20,2025-04,East,Electronics,Monitor,7,256.95,1798.65,1157.28,641.37,35.7
2025-04-21,2025-04,West,Electronics,Monitor,6,100.89,605.34,407.69,197.65,32.7
2025-04-22,2025-04,North,Furniture,Bookshelf,8,37.98,303.84,242.09,61.75,20.3
2025-04-22,2025-04,South,Groceries,Tea,3,125.29,375.87,282.79,93.08,24.8
2025-04-22,2025-04,West,Groceries,Snacks,6,353.72,2122.32,1476.75,645.57,30.4
2025-04-23,2025-04,East,Apparel,Jacket,8,65.27,522.16,406.2,115.96,22.2
2025-04-24,2025-04,North,Electronics,Laptop,6,689.62,4137.72,2494.38,1643.34,39.7
2025-04-25,2025-04,North,Groceries,Coffee,9,728.63,6557.67,3685.02,2872.65,43.8
2025-04-25,2025-04,East,Apparel,Jacket,6,539.27,3235.62,2163.6,1072.02,33.1
2025-04-26,2025-04,North,Furniture,Desk,4,465.62,1862.48,1445.24,417.24,22.4
2025-04-26,2025-04,West,Groceries,Snacks,9,73.02,657.18,524.61,132.57,20.2
2025-04-27,2025-04,East,Apparel,T-Shirt,4,968.68,3874.72,2634.78,1239.94,32
2025-04-27,2025-04,North,Groceries,Coffee,8,860.6,6884.8,4964.43,1920.37,27.9
2025-04-27,2025-04,East,Apparel,Sneakers,5,409.03,2045.15,1188.2,856.95,41.9
2025-04-28,2025-04,West,Apparel,Sneakers,10,970.06,9700.6,7550.41,2150.19,22.2
2025-04-29,2025-04,West,Groceries,Tea,1,266.97,266.97,151.29,115.68,43.3
2025-04-30,2025-04,West,Groceries,Tea,7,281,1967,1321.71,645.29,32.8
2025-04-30,2025-04,North,Electronics,Headphones,5,608.88,3044.4,1904.65,1139.75,37.4
2025-04-30,2025-04,South,Apparel,T-Shirt,3,392.69,1178.07,776.94,401.13,34
2025-05-01,2025-05,South,Groceries,Tea,10,887.32,8873.2,6438.18,2435.02,27.4
2025-05-01,2025-05,East,Furniture,Bookshelf,6,481.88,2891.28,2306.09,585.19,20.2
2025-05-02,2025-05,East,Groceries,Snacks,3,702.73,2108.19,1594.23,513.96,24.4
2025-05-02,2025-05,North,Electronics,Headphones,1,278.83,278.83,184.15,94.68,34
2025-05-03,2025-05,North,Apparel,Jacket,5,239.76,1198.8,772.19,426.61,35.6
2025-05-04,2025-05,South,Apparel,Jacket,8,509.68,4077.44,2268.13,1809.31,44.4
2025-05-04,2025-05,East,Groceries,Snacks,4,89.95,359.8,262.97,96.83,26.9
2025-05-05,2025-05,West,Electronics,Headphones,2,184.25,368.5,247.3,121.2,32.9
2025-05-05,2025-05,North,Apparel,Jacket,10,406.48,4064.8,2256.94,1807.86,44.5
2025-05-06,2025-05,North,Apparel,Jacket,9,329.99,2969.91,1824.1,1145.81,38.6
2025-05-06,2025-05,West,Electronics,Phone,8,487.68,3901.44,3111.94,789.5,20.2
2025-05-07,2025-05,South,Apparel,T-Shirt,2,826.72,1653.44,1294.12,359.32,21.7
2025-05-07,2025-05,North,Apparel,Jacket,2,535.65,1071.3,854.27,217.03,20.3
2025-05-07,2025-05,West,Electronics,Headphones,4,569.53,2278.12,1409.85,868.27,38.1
2025-05-08,2025-05,South,Apparel,Jacket,10,694.44,6944.4,5096.62,1847.78,26.6
2025-05-08,2025-05,East,Groceries,Snacks,1,287,287,217.96,69.04,24.1
2025-05-08,2025-05,South,Furniture,Desk,9,633.52,5701.68,3164.7,2536.98,44.5
2025-05-09,2025-05,South,Electronics,Phone,5,469.95,2349.75,1808.07,541.68,23.1
2025-05-09,2025-05,North,Apparel,T-Shirt,6,292.42,1754.52,1004.61,749.91,42.7
2025-05-09,2025-05,South,Furniture,Chair,4,583.83,2335.32,1431.79,903.53,38.7
2025-05-10,2025-05,West,Apparel,Sneakers,2,925.26,1850.52,1461.64,388.88,21
2025-05-11,2025-05,West,Furniture,Desk,9,938.53,8446.77,5036.39,3410.38,40.4
2025-05-11,2025-05,South,Furniture,Chair,6,183.42,1100.52,803.07,297.45,27
2025-05-11,2025-05,North,Groceries,Snacks,11,870.26,9572.86,6018.59,3554.27,37.1
2025-05-12,2025-05,South,Groceries,Snacks,9,847.83,7630.47,5930.27,1700.2,22.3
2025-05-12,2025-05,South,Apparel,Sneakers,7,157.16,1100.12,704.91,395.21,35.9
2025-05-13,2025-05,East,Furniture,Chair,4,10.93,43.72,27.71,16.01,36.6
2025-05-13,2025-05,West,Apparel,Jacket,8,149.59,1196.72,946.44,250.28,20.9
2025-05-14,2025-05,North,Groceries,Coffee,6,445.09,2670.54,1470.13,1200.41,45
2025-05-15,2025-05,West,Apparel,Jacket,10,484.27,4842.7,3819.29,1023.41,21.1
2025-05-15,2025-05,East,Groceries,Tea,10,107.07,1070.7,617.59,453.11,42.3
2025-05-15,2025-05,South,Electronics,Headphones,4,427.23,1708.92,1245.51,463.41,27.1
2025-05-16,2025-05,North,Apparel,T-Shirt,2,331.05,662.1,413.8,248.3,37.5
2025-05-16,2025-05,North,Groceries,Snacks,3,467.15,1401.45,1085.68,315.77,22.5
2025-05-16,2025-05,East,Electronics,Laptop,11,433.83,4772.13,3492.44,1279.69,26.8
2025-05-17,2025-05,South,Groceries,Coffee,3,476.36,1429.08,1129.81,299.27,20.9
2025-05-17,2025-05,West,Apparel,Jacket,6,575.87,3455.22,2715.14,740.08,21.4
2025-05-17,2025-05,East,Apparel,T-Shirt,6,57.77,346.62,220.83,125.79,36.3
2025-05-18,2025-05,East,Apparel,Sneakers,4,795.14,3180.56,1843.08,1337.48,42.1
2025-05-18,2025-05,West,Electronics,Monitor,11,594.61,6540.71,4684.01,1856.7,28.4
2025-05-18,2025-05,East,Groceries,Tea,10,887.69,8876.9,4969.9,3907,44
2025-05-19,2025-05,West,Groceries,Coffee,3,26.5,79.5,46.48,33.02,41.5
2025-05-19,2025-05,West,Furniture,Desk,1,604.79,604.79,435.2,169.59,28
2025-05-20,2025-05,North,Apparel,Sneakers,2,225.69,451.38,335.22,116.16,25.7
2025-05-20,2025-05,South,Apparel,Jacket,1,570.95,570.95,324.47,246.48,43.2
2025-05-21,2025-05,South,Groceries,Snacks,11,972.39,10696.29,7541.16,3155.13,29.5
2025-05-22,2025-05,East,Furniture,Chair,9,319.21,2872.89,2042.57,830.32,28.9
2025-05-22,2025-05,West,Electronics,Phone,5,865.32,4326.6,2801.25,1525.35,35.3
2025-05-23,2025-05,South,Electronics,Laptop,5,643.29,3216.45,2266.78,949.67,29.5
2025-05-24,2025-05,South,Furniture,Chair,2,208.48,416.96,249.44,167.52,40.2
2025-05-25,2025-05,North,Furniture,Bookshelf,10,126.48,1264.8,1005.73,259.07,20.5
2025-05-25,2025-05,North,Electronics,Laptop,10,391.53,3915.3,2926,989.3,25.3
2025-05-25,2025-05,South,Apparel,Sneakers,4,926.14,3704.56,2171.47,1533.09,41.4
2025-05-26,2025-05,West,Groceries,Coffee,5,869.15,4345.75,2706.96,1638.79,37.7
2025-05-27,2025-05,North,Apparel,Jacket,2,510.89,1021.78,711.92,309.86,30.3
2025-05-27,2025-05,West,Electronics,Monitor,7,800.27,5601.89,3809.75,1792.14,32
2025-05-28,2025-05,North,Furniture,Desk,1,406.08,406.08,230.04,176.04,43.4
2025-05-28,2025-05,South,Groceries,Coffee,11,214.01,2354.11,1611.29,742.82,31.6
2025-05-28,2025-05,South,Electronics,Laptop,8,442.85,3542.8,2255.79,1287.01,36.3
2025-05-29,2025-05,South,Apparel,T-Shirt,2,22.49,44.98,35.02,9.96,22.1
2025-05-30,2025-05,East,Groceries,Snacks,9,835.33,7517.97,5029.41,2488.56,33.1
2025-05-30,2025-05,West,Furniture,Chair,9,112.56,1013.04,761.51,251.53,24.8
2025-05-31,2025-05,South,Groceries,Tea,1,145.25,145.25,109.26,35.99,24.8
2025-06-01,2025-06,East,Furniture,Chair,2,443.03,886.06,532.5,353.56,39.9
2025-06-01,2025-06,West,Apparel,T-Shirt,11,874.98,9624.78,5359.61,4265.17,44.3
2025-06-02,2025-06,North,Electronics,Phone,4,726.29,2905.16,1685.15,1220.01,42
2025-06-03,2025-06,South,Electronics,Headphones,8,562.59,4500.72,3184.69,1316.03,29.2
2025-06-03,2025-06,North,Furniture,Desk,6,460.21,2761.26,1534.16,1227.1,44.4
2025-06-03,2025-06,West,Electronics,Phone,3,953.04,2859.12,1971.83,887.29,31
2025-06-04,2025-06,South,Apparel,T-Shirt,5,836.78,4183.9,3226.34,957.56,22.9
2025-06-05,2025-06,East,Apparel,Jacket,3,998.49,2995.47,1870.85,1124.62,37.5
2025-06-06,2025-06,West,Electronics,Phone,4,82.86,331.44,233.55,97.89,29.5
2025-06-07,2025-06,West,Groceries,Tea,6,483.05,2898.3,2210.91,687.39,23.7
2025-06-07,2025-06,North,Groceries,Snacks,1,235.62,235.62,173.83,61.79,26.2
2025-06-07,2025-06,West,Furniture,Chair,8,220.38,1763.04,1155.15,607.89,34.5
2025-06-08,2025-06,South,Furniture,Bookshelf,9,865.72,7791.48,5177.36,2614.12,33.6
2025-06-08,2025-06,North,Electronics,Laptop,10,66.92,669.2,523.27,145.93,21.8
2025-06-08,2025-06,East,Groceries,Snacks,9,480.11,4320.99,3048.61,1272.38,29.4
2025-06-09,2025-06,South,Furniture,Desk,11,897.81,9875.91,6671.3,3204.61,32.4
2025-06-09,2025-06,West,Electronics,Laptop,6,167.21,1003.26,743.91,259.35,25.9
2025-06-09,2025-06,South,Apparel,T-Shirt,2,880.25,1760.5,1211.32,549.18,31.2
2025-06-10,2025-06,South,Groceries,Coffee,10,701.86,7018.6,5413.13,1605.47,22.9
2025-06-10,2025-06,South,Electronics,Laptop,9,888.68,7998.12,5871.82,2126.3,26.6
2025-06-11,2025-06,North,Electronics,Phone,8,237.27,1898.16,1516.85,381.31,20.1
2025-06-11,2025-06,West,Furniture,Desk,3,267.7,803.1,538.09,265.01,33
2025-06-12,2025-06,North,Electronics,Phone,7,805.43,5638.01,3996.55,1641.46,29.1
2025-06-12,2025-06,East,Electronics,Monitor,10,45.63,456.3,272.4,183.9,40.3
2025-06-12,2025-06,West,Apparel,Jacket,5,687.08,3435.4,2264.44,1170.96,34.1
2025-06-13,2025-06,East,Groceries,Snacks,4,824.83,3299.32,2299.9,999.42,30.3
2025-06-14,2025-06,North,Groceries,Coffee,2,858.36,1716.72,970.38,746.34,43.5
2025-06-14,2025-06,West,Furniture,Bookshelf,7,72.81,509.67,380.26,129.41,25.4
2025-06-14,2025-06,East,Electronics,Phone,6,407.94,2447.64,1650.6,797.04,32.6
2025-06-15,2025-06,West,Apparel,T-Shirt,7,897.66,6283.62,3687.86,2595.76,41.3
2025-06-16,2025-06,South,Furniture,Bookshelf,5,113.77,568.85,343.89,224.96,39.5
2025-06-16,2025-06,West,Groceries,Snacks,1,693.64,693.64,472.47,221.17,31.9
2025-06-16,2025-06,West,Groceries,Snacks,10,288.55,2885.5,1743.68,1141.82,39.6
2025-06-17,2025-06,West,Groceries,Tea,3,212.15,636.45,398.49,237.96,37.4
2025-06-17,2025-06,North,Groceries,Snacks,3,933.28,2799.84,1921.49,878.35,31.4
2025-06-18,2025-06,West,Groceries,Coffee,8,485.52,3884.16,2477.76,1406.4,36.2
2025-06-18,2025-06,West,Apparel,T-Shirt,2,504.27,1008.54,670.34,338.2,33.5
2025-06-19,2025-06,North,Groceries,Tea,8,856.6,6852.8,4914.5,1938.3,28.3
2025-06-19,2025-06,North,Furniture,Chair,4,500.15,2000.6,1318.57,682.03,34.1
2025-06-19,2025-06,South,Electronics,Laptop,5,926.82,4634.1,3319.62,1314.48,28.4
2025-06-20,2025-06,East,Apparel,Sneakers,10,173.95,1739.5,1021.14,718.36,41.3
2025-06-20,2025-06,East,Furniture,Bookshelf,6,100.61,603.66,380.03,223.63,37
2025-06-20,2025-06,South,Furniture,Bookshelf,5,294.81,1474.05,1084.53,389.52,26.4
2025-06-21,2025-06,North,Furniture,Desk,9,740.02,6660.18,4892.53,1767.65,26.5
2025-06-21,2025-06,South,Furniture,Desk,3,245.78,737.34,483.46,253.88,34.4
2025-06-22,2025-06,West,Furniture,Bookshelf,6,344.8,2068.8,1472.32,596.48,28.8
2025-06-22,2025-06,East,Groceries,Tea,9,673.91,6065.19,3448.04,2617.15,43.2
2025-06-22,2025-06,North,Electronics,Laptop,8,666.35,5330.8,3840.79,1490.01,28
2025-06-23,2025-06,South,Apparel,Sneakers,7,355.55,2488.85,1714.94,773.91,31.1
2025-06-23,2025-06,West,Groceries,Coffee,11,909.34,10002.74,7219.69,2783.05,27.8
2025-06-23,2025-06,North,Furniture,Desk,10,582.49,5824.9,4468.03,1356.87,23.3
2025-06-24,2025-06,West,Electronics,Headphones,9,862.63,7763.67,5289.19,2474.48,31.9
2025-06-24,2025-06,East,Apparel,T-Shirt,8,85.68,685.44,479.39,206.05,30.1
2025-06-24,2025-06,North,Groceries,Tea,9,297.71,2679.39,1578.25,1101.14,41.1
2025-06-25,2025-06,East,Apparel,T-Shirt,6,45.24,271.44,193.9,77.54,28.6
2025-06-26,2025-06,North,Electronics,Laptop,11,162.45,1786.95,1277.47,509.48,28.5
2025-06-26,2025-06,East,Groceries,Snacks,4,825.27,3301.08,2495.62,805.46,24.4
2025-06-27,2025-06,West,Electronics,Monitor,3,439.27,1317.81,980.08,337.73,25.6
2025-06-27,2025-06,North,Furniture,Desk,3,329.58,988.74,770.95,217.79,22
2025-06-28,2025-06,West,Furniture,Desk,7,148.31,1038.17,783.94,254.23,24.5
2025-06-28,2025-06,South,Electronics,Phone,4,706.77,2827.08,2002.95,824.13,29.2
2025-06-28,2025-06,West,Apparel,Sneakers,1,967.92,967.92,745.62,222.3,23
2025-06-29,2025-06,North,Furniture,Bookshelf,9,85.55,769.95,484.2,285.75,37.1
2025-06-29,2025-06,South,Electronics,Phone,6,926.14,5556.84,3058.18,2498.66,45
2025-06-29,2025-06,South,Apparel,Jacket,3,487.8,1463.4,1085.42,377.98,25.8
2025-06-30,2025-06,East,Electronics,Laptop,2,562.3,1124.6,771.02,353.58,31.4
2025-07-01,2025-07,South,Apparel,T-Shirt,6,133.56,801.36,472.57,328.79,41
2025-07-02,2025-07,West,Furniture,Chair,5,553.37,2766.85,2152.2,614.65,22.2
2025-07-02,2025-07,East,Electronics,Laptop,9,790.24,7112.16,4885.83,2226.33,31.3
2025-07-03,2025-07,North,Electronics,Headphones,3,349.1,1047.3,640.86,406.44,38.8
2025-07-04,2025-07,West,Apparel,T-Shirt,7,538.4,3768.8,2259.88,1508.92,40
2025-07-04,2025-07,North,Groceries,Snacks,10,859.19,8591.9,5460.36,3131.54,36.4
2025-07-04,2025-07,South,Groceries,Snacks,7,454.56,3181.92,2418.37,763.55,24
2025-07-05,2025-07,North,Groceries,Snacks,5,949.61,4748.05,3068.55,1679.5,35.4
2025-07-05,2025-07,North,Electronics,Laptop,11,757.92,8337.12,4887.89,3449.23,41.4
2025-07-05,2025-07,North,Electronics,Monitor,8,491.7,3933.6,2851.63,1081.97,27.5
2025-07-06,2025-07,West,Groceries,Tea,6,881.35,5288.1,3777.08,1511.02,28.6
2025-07-06,2025-07,West,Groceries,Tea,7,739.13,5173.91,2884.78,2289.13,44.2
2025-07-07,2025-07,South,Furniture,Chair,2,521.77,1043.54,697.43,346.11,33.2
2025-07-07,2025-07,East,Groceries,Coffee,11,815.67,8972.37,6611.58,2360.79,26.3
2025-07-07,2025-07,East,Furniture,Bookshelf,6,539.44,3236.64,2587.06,649.58,20.1
2025-07-08,2025-07,North,Groceries,Coffee,7,881,6167,3846.78,2320.22,37.6
2025-07-08,2025-07,North,Furniture,Bookshelf,11,236.41,2600.51,1835.06,765.45,29.4
2025-07-08,2025-07,North,Furniture,Bookshelf,9,738.6,6647.4,4461.87,2185.53,32.9
2025-07-09,2025-07,West,Electronics,Laptop,3,313.35,940.05,611.14,328.91,35
2025-07-10,2025-07,West,Groceries,Tea,3,981.24,2943.72,1800.47,1143.25,38.8
2025-07-11,2025-07,East,Groceries,Coffee,4,827.09,3308.36,2243.44,1064.92,32.2
2025-07-11,2025-07,East,Groceries,Coffee,9,238.18,2143.62,1337.11,806.51,37.6
2025-07-12,2025-07,South,Furniture,Bookshelf,11,977.31,10750.41,8546.82,2203.59,20.5
2025-07-13,2025-07,West,Groceries,Snacks,9,706.55,6358.95,3788.28,2570.67,40.4
2025-07-13,2025-07,West,Apparel,Sneakers,10,849.31,8493.1,6705.38,1787.72,21
2025-07-14,2025-07,West,Groceries,Tea,5,415.59,2077.95,1615.93,462.02,22.2
2025-07-14,2025-07,West,Groceries,Coffee,4,143.44,573.76,320.42,253.34,44.2
2025-07-14,2025-07,East,Electronics,Laptop,11,100.62,1106.82,861.73,245.09,22.1
2025-07-15,2025-07,West,Electronics,Monitor,2,182.99,365.98,284.1,81.88,22.4
2025-07-16,2025-07,South,Apparel,T-Shirt,5,802.31,4011.55,3122.73,888.82,22.2
2025-07-16,2025-07,South,Furniture,Desk,11,10.33,113.63,88.74,24.89,21.9
2025-07-17,2025-07,North,Electronics,Laptop,11,461.6,5077.6,3865.08,1212.52,23.9
2025-07-17,2025-07,North,Apparel,T-Shirt,11,574.25,6316.75,4628.23,1688.52,26.7
2025-07-18,2025-07,North,Apparel,T-Shirt,3,292.91,878.73,619.88,258.85,29.5
2025-07-18,2025-07,South,Apparel,T-Shirt,2,985.73,1971.46,1317.95,653.51,33.1
2025-07-18,2025-07,West,Apparel,Jacket,8,742.33,5938.64,4379.2,1559.44,26.3
2025-07-19,2025-07,North,Electronics,Phone,11,676.68,7443.48,5664.93,1778.55,23.9
2025-07-19,2025-07,North,Apparel,Jacket,11,537.29,5910.19,4447.42,1462.77,24.7
2025-07-19,2025-07,West,Apparel,T-Shirt,4,322.22,1288.88,757.46,531.42,41.2
2025-07-20,2025-07,South,Apparel,Sneakers,10,800.24,8002.4,6061.24,1941.16,24.3
2025-07-21,2025-07,East,Furniture,Bookshelf,11,993.8,10931.8,7023.78,3908.02,35.7
2025-07-22,2025-07,East,Apparel,Sneakers,6,964.14,5784.84,3888.45,1896.39,32.8
2025-07-23,2025-07,South,Apparel,Jacket,9,738.27,6644.43,4265.63,2378.8,35.8
2025-07-23,2025-07,East,Furniture,Bookshelf,11,451.53,4966.83,3411.89,1554.94,31.3
2025-07-24,2025-07,West,Electronics,Headphones,6,358.85,2153.1,1272.26,880.84,40.9
2025-07-24,2025-07,West,Apparel,Sneakers,8,239.97,1919.76,1522.94,396.82,20.7
2025-07-25,2025-07,North,Apparel,Jacket,3,804.85,2414.55,1540.23,874.32,36.2
2025-07-26,2025-07,North,Groceries,Coffee,1,50.94,50.94,28.81,22.13,43.4
2025-07-26,2025-07,East,Furniture,Bookshelf,3,688.86,2066.58,1399.98,666.6,32.3
2025-07-27,2025-07,North,Groceries,Coffee,9,128.87,1159.83,674.95,484.88,41.8
2025-07-27,2025-07,West,Groceries,Snacks,9,589.74,5307.66,3055.52,2252.14,42.4
2025-07-28,2025-07,North,Apparel,T-Shirt,8,509.05,4072.4,2377.43,1694.97,41.6
2025-07-28,2025-07,West,Electronics,Monitor,11,503.34,5536.74,4015.11,1521.63,27.5
2025-07-28,2025-07,East,Furniture,Desk,7,689.82,4828.74,3307.54,1521.2,31.5
2025-07-29,2025-07,South,Apparel,Sneakers,5,106.38,531.9,337.49,194.41,36.6
2025-07-30,2025-07,East,Apparel,Sneakers,9,310.8,2797.2,1889.01,908.19,32.5
2025-07-31,2025-07,East,Electronics,Phone,9,58.59,527.31,386.02,141.29,26.8
2025-07-31,2025-07,East,Apparel,Sneakers,10,254.14,2541.4,1729.78,811.62,31.9
2025-07-31,2025-07,West,Electronics,Headphones,2,370.11,740.22,462.7,277.52,37.5
2025-08-01,2025-08,South,Apparel,Sneakers,2,406.92,813.84,456.9,356.94,43.9
2025-08-02,2025-08,East,Furniture,Chair,3,90.13,270.39,191.49,78.9,29.2
2025-08-03,2025-08,West,Apparel,Jacket,1,857.21,857.21,608.11,249.1,29.1
2025-08-03,2025-08,South,Groceries,Tea,11,511.58,5627.38,3299.4,2327.98,41.4
2025-08-03,2025-08,South,Apparel,Jacket,10,458.49,4584.9,2890.7,1694.2,37
2025-08-04,2025-08,East,Electronics,Monitor,11,330.7,3637.7,2244.5,1393.2,38.3
2025-08-04,2025-08,South,Apparel,T-Shirt,1,873.63,873.63,559.18,314.45,36
2025-08-05,2025-08,South,Apparel,Sneakers,5,47.39,236.95,134.2,102.75,43.4
2025-08-05,2025-08,South,Apparel,Sneakers,2,82.26,164.52,103.5,61.02,37.1
2025-08-05,2025-08,South,Apparel,Jacket,1,13.98,13.98,9.87,4.11,29.4
2025-08-06,2025-08,East,Groceries,Tea,1,162.96,162.96,101.6,61.36,37.7
2025-08-07,2025-08,West,Groceries,Coffee,6,385.6,2313.6,1523.99,789.61,34.1
2025-08-07,2025-08,East,Apparel,T-Shirt,1,884.89,884.89,491.11,393.78,44.5
2025-08-08,2025-08,West,Furniture,Bookshelf,7,842.47,5897.29,3995.43,1901.86,32.2
2025-08-08,2025-08,North,Apparel,Sneakers,3,687.22,2061.66,1285.44,776.22,37.7
2025-08-08,2025-08,South,Furniture,Bookshelf,3,23.48,70.44,46.92,23.52,33.4
2025-08-09,2025-08,South,Electronics,Headphones,4,772.91,3091.64,2431.45,660.19,21.4
2025-08-10,2025-08,West,Apparel,T-Shirt,8,427.36,3418.88,2032.29,1386.59,40.6
2025-08-10,2025-08,East,Groceries,Snacks,1,799.43,799.43,445.07,354.36,44.3
2025-08-10,2025-08,East,Electronics,Headphones,9,754.9,6794.1,5272.64,1521.46,22.4
2025-08-11,2025-08,East,Electronics,Monitor,2,480.04,960.08,652.34,307.74,32.1
2025-08-12,2025-08,North,Apparel,T-Shirt,1,456.05,456.05,255.36,200.69,44
2025-08-12,2025-08,West,Apparel,Jacket,11,695.86,7654.46,4761.4,2893.06,37.8
2025-08-13,2025-08,East,Apparel,Jacket,1,423.83,423.83,277.04,146.79,34.6
2025-08-13,2025-08,East,Groceries,Coffee,5,752.65,3763.25,2585.65,1177.6,31.3
2025-08-13,2025-08,East,Furniture,Chair,9,985.83,8872.47,6177.98,2694.49,30.4
2025-08-14,2025-08,South,Electronics,Monitor,1,589.81,589.81,415.19,174.62,29.6
2025-08-14,2025-08,South,Apparel,T-Shirt,2,774.91,1549.82,1139.47,410.35,26.5
2025-08-15,2025-08,East,Furniture,Desk,11,275.11,3026.21,2097.61,928.6,30.7
2025-08-16,2025-08,South,Electronics,Headphones,2,463.12,926.24,622.37,303.87,32.8
2025-08-16,2025-08,South,Apparel,T-Shirt,10,327.76,3277.6,2528.81,748.79,22.8
2025-08-16,2025-08,North,Furniture,Desk,11,18.36,201.96,122.87,79.09,39.2
2025-08-17,2025-08,East,Furniture,Bookshelf,7,158.07,1106.49,826.21,280.28,25.3
